ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
1457;2,1;-33,7;5,96;1,41;Negativno;Ne
1458;12,6;-64,2;8,34;3,64;Negativno;Ne
1459;8,3;-31,0;7,16;4,18;Pozitivno;Ne
1460;7,8;-36,9;7,3;0,28;Negativno;Ne
1461;11,7;-56,0;6,74;5,94;Negativno;Ne
1462;5,0;-48,3;6,09;2,24;Negativno;Ne
1463;9,7;-54,9;7,34;4,22;Negativno;Ne
1464;7,0;-58,2;7,31;5,04;Negativno;Da
1465;3,4;150,0;-2,0;2,52;Pozitivno;Ne
1466;10,9;-52,2;6,66;4,96;Negativno;Ne
1467;2,2;-54,4;8,14;0,18;Negativno;Ne
1468;4,2;-69,9;6,48;2,65;Negativno;Ne
1469;5,5;-52,4;6,88;1,64;Negativno;Ne
1470;7,2;-37,9;7,08;5,92;Negativno;Ne
1471;6,2;-54,3;6,06;4,31;Negativno;Ne
1472;10,9;-57,3;6,68;4,16;Negativno;Ne
1473;2,9;-51,4;6,28;4,08;Negativno;Ne
1474;1,1;-82,9;7,93;0,16;Negativno;Ne
1475;9,0;-46,1;6,54;1,25;Negativno;Ne
1476;9,2;-54,0;7,14;3,8;Pozitivno;Da
1477;4,2;-82,7;7,23;1,58;Pozitivno;Ne
1478;6,0;-34,1;6,44;0,34;Negativno;Ne
1479;12,5;-40,2;6,26;4,11;Negativno;Ne
1480;7,6;-43,9;6,59;5,97;Negativno;Ne
1481;12,4;-41,4;7,11;0,49;Pozitivno;Ne
1482;2,6;-50,7;6,22;3,33;Negativno;Da
1483;11,3;-35,3;7,64;2,29;Negativno;Ne
1484;9,8;-34,1;7,2;2,08;Negativno;Ne
1485;3,3;-37,7;7,42;0,28;Pozitivno;Ne
1486;2,6;-50,0;6,9;3,76;Negativno;Ne
1487;0,7;-37,0;6,89;1,39;Negativno;Ne
1488;9,2;-39,2;6,78;3,55;Negativno;Ne
1489;0,3;-44,9;7,02;2,07;Negativno;Ne
1490;5,3;-41,7;7,17;1,85;Negativno;Ne
1491;14,1;-72,5;6,9;4,55;Negativno;Ne
1492;4,7;-30,8;7,48;5,37;Negativno;Ne
1493;8,5;-40,3;6,79;4,12;Negativno;Ne
1494;3,8;-50,9;7,09;3,51;Negativno;Da
1495;14,9;-44,0;7,25;2,99;Negativno;Ne
1496;2,5;-82,5;6,54;1,58;Negativno;Ne
1497;9,9;-34,2;7,31;3,91;Negativno;Ne
1498;7,9;-49,1;6,43;1,62;Negativno;Ne
1499;14,0;-47,4;7,28;2,26;Negativno;Ne
1500;5,5;-36,1;7,36;2,27;Negativno;Ne
1501;9,3;-70,3;7,29;2,79;Negativno;Ne
1502;11,9;-18,0;7,1;0,68;Pozitivno;Ne
1503;9,6;-46,8;6,92;3,91;Negativno;Ne
1504;3,1;-36,8;6,96;5,43;Negativno;Ne
1505;3,8;-31,6;7,1;1,47;Negativno;Ne
1506;5,4;-15,9;6,81;1,16;Negativno;Ne
1507;10,8;-52,6;7,36;1,22;Negativno;Ne
1508;4,6;-46,4;6,96;1,49;Negativno;Da
1509;1,8;-66,3;7,65;2,77;Negativno;Ne
1510;12,6;-30,8;7,27;4,56;Negativno;Ne
1511;0,3;-49,5;7,16;1,58;Negativno;Ne
1512;14,7;-49,8;7,06;3,08;Negativno;Ne
1513;5,1;-62,5;6,8;0,74;Negativno;Ne
1514;7,6;-33,1;7,43;1,82;Pozitivno;Ne
1515;10,5;-45,3;7,01;2,45;Negativno;Ne
1516;3,8;-51,1;6,43;5,49;Negativno;Ne
1517;7,5;-55,8;7,12;5,01;Pozitivno;Ne
1518;4,4;-53,5;7,36;5,1;Negativno;Ne
1519;5,5;-10,9;7,12;5,48;Negativno;Ne
1520;6,2;-52,9;7,22;3,2;Pozitivno;Ne
1521;1,8;-55,2;6,07;5,15;Negativno;Ne
1522;12,3;-45,7;6,76;0,6;Negativno;Ne
1523;6,7;-33,4;6,8;3,49;Negativno;Ne
1524;13,1;-46,1;7,12;4,29;Pozitivno;Ne
1525;9,3;-36,1;7,14;3,22;Negativno;Ne
1526;14,1;-51,9;7,45;5,64;Negativno;Ne
1527;4,5;-52,3;6,85;0,92;Negativno;Ne
1528;1,3;-50,7;7,51;4,99;Negativno;Ne
1529;13,6;-43,1;7,04;4,0;Negativno;Ne
1530;12,5;-29,9;6,66;5,69;Negativno;Ne
1531;0,7;-48,5;7,22;4,06;Negativno;Ne
1532;9,6;-18,7;6,94;4,26;Negativno;Ne
1533;7,3;-45,5;6,82;5,8;Negativno;Ne
1534;3,5;-54,0;7,41;2,81;Negativno;Ne
1535;6,9;-79,5;7,86;4,31;Negativno;Ne
1536;10,5;-64,7;7,7;5,42;Negativno;Ne
1537;3,6;-38,1;6,84;5,38;Negativno;Ne
1538;10,7;-68,2;6,91;0,64;Negativno;Da
1539;14,5;-53,1;7,0;5,53;Negativno;Ne
1540;6,4;-56,3;7,44;0,27;Negativno;Ne
1541;10,5;-51,3;6,93;3,19;Negativno;Ne
1542;13,4;-56,2;6,52;1,02;Negativno;Ne
1543;5,0;-32,2;6,58;2,61;Negativno;Ne
1544;9,2;-50,9;7,13;3,07;Negativno;Ne
1545;1,8;-46,4;7,1;0,93;Pozitivno;Da
1546;10,5;-82,2;6,99;3,8;Negativno;Ne
1547;8,2;-51,7;7,79;5,83;Negativno;Da
1548;5,6;-15,2;7,05;7,062292325334509;Pozitivno;Da
1549;14,9;-67,1;6,54;1,17;Negativno;Ne
1550;13,1;-38,7;6,34;4,0;Negativno;Ne
1551;1,3;-7,5;7,27;4,28;Negativno;Ne
1552;9,7;-37,1;7,86;4,6;Negativno;Ne
1553;11,0;-65,4;6,94;5,56;Negativno;Ne
1554;0,8;-74,2;6,71;1,49;Negativno;Ne
1555;14,5;-32,0;6,63;1,19;Pozitivno;Ne
1556;7,5;-54,8;7,19;1,94;Negativno;Ne
1557;11,2;-37,2;7,14;4,13;Negativno;Ne
1558;9,4;-49,2;7,24;2,53;Negativno;Ne
1559;4,8;-51,6;8,18;2,84;Negativno;Ne
1560;13,8;-52,8;7,86;1,45;Negativno;Ne
1561;11,7;-42,8;7,1;1,56;Negativno;Ne
1562;6,4;-57,1;6,85;5,89;Negativno;Ne
1563;3,1;-69,0;7,02;5,02;Negativno;Ne
1564;0,9;-25,8;6,74;2,78;Negativno;Ne
1565;7,4;-13,6;7,17;8,432292325334508;Pozitivno;Da
1566;4,5;-60,6;7,92;4,56;Negativno;Ne
1567;11,9;-47,2;6,29;4,19;Negativno;Ne
1568;9,3;-44,5;7,44;0,46;Negativno;Ne
1569;8,5;-10,1;6,23;5,645106602371023;Pozitivno;Da
1570;5,5;-50,7;6,21;5,65;Negativno;Ne
1571;10,4;-33,6;7,38;2,26;Negativno;Ne
1572;13,1;-56,1;7,18;2,9;Negativno;Da
1573;12,5;-65,9;7,84;5,03;Negativno;Ne
1574;14,1;-45,6;6,88;1,59;Negativno;Ne
1575;6,0;-46,2;6,32;2,71;Negativno;Ne
1576;8,3;-53,1;7,15;3,63;Pozitivno;Ne
1577;14,2;-75,3;6,54;5,97;Negativno;Ne
1578;0,4;-49,4;6,38;4,6;Negativno;Ne
1579;1,7;-41,7;6,81;5,05;Pozitivno;Ne
1580;13,1;-46,7;7,13;3,12;Negativno;Ne
1581;2,7;-5,2;6,81;6,115106602371023;Pozitivno;Da
1582;2,3;-57,9;5,91;0,45;Negativno;Ne
1583;5,9;-78,5;6,8;2,58;Negativno;Ne
1584;3,5;-59,9;5,96;3,58;Negativno;Ne
1585;11,3;-52,9;7,52;5,94;Pozitivno;Ne
1586;13,3;-43,5;7,12;1,82;Negativno;Ne
1587;2,6;-45,7;7,03;4,09;Negativno;Ne
1588;13,3;-50,5;7,66;3,27;Negativno;Da
1589;7,7;-40,1;5,45;1,58;Negativno;Ne
1590;1,1;-68,0;7,37;1,56;Negativno;Ne
1591;9,9;-74,0;6,69;4,33;Negativno;Ne
1592;4,0;-31,0;7,14;3,37;Negativno;Ne
1593;4,8;-63,3;7,8;5,04;Negativno;Ne
1594;7,9;-46,2;6,93;5,82;Negativno;Ne
1595;14,4;-80,2;7,47;3,08;Negativno;Ne
1596;9,7;-75,8;7,16;3,15;Negativno;Ne
1597;12,8;-59,0;7,3;1,02;Pozitivno;Ne
1598;14,0;-66,2;6,8;0,43;Negativno;Ne
1599;7,4;-41,5;6,24;4,98;Negativno;Ne
1600;6,1;-29,1;6,79;2,32;Negativno;Ne
1601;8,0;-51,2;6,54;3,96;Negativno;Ne
1602;3,0;-58,6;7,03;2,71;Negativno;Ne
1603;1,1;-27,5;6,41;4,71;Negativno;Ne
1604;1,2;-37,6;7,14;2,92;Negativno;Ne
1605;2,3;-60,4;7,69;3,27;Negativno;Da
1606;12,1;-11,4;8,38;5,73;Negativno;Ne
1607;8,0;-60,2;7,46;4,19;Negativno;Ne
1608;1,5;-46,8;7,24;3,59;Negativno;Ne
1609;13,3;-48,7;5,98;0,8;Negativno;Ne
1610;9,7;-32,7;7,84;4,48;Negativno;Ne
1611;13,8;-18,8;7,32;6,573094309164631;Pozitivno;Da
1612;9,6;-53,3;7,34;2,92;Negativno;Ne
1613;11,4;-54,4;6,79;1,15;Negativno;Ne
1614;5,8;-76,1;7,45;1,69;Negativno;Ne
1615;8,3;-43,0;7,14;4,79;Negativno;Ne
1616;13,5;-47,8;6,53;3,42;Negativno;Ne
1617;10,7;-54,5;7,26;0,56;Negativno;Ne
1618;10,2;-47,8;6,76;1,56;Negativno;Ne
1619;8,9;-37,8;6,63;0,91;Negativno;Ne
1620;5,9;-73,1;7,63;2,23;Negativno;Ne
1621;5,6;-74,7;7,37;4,83;Negativno;Ne
1622;14,6;-44,7;6,76;2,07;Negativno;Ne
1623;10,2;-79,3;6,47;1,06;Pozitivno;Ne
1624;7,2;-46,6;6,82;5,95;Negativno;Ne
1625;10,8;-15,9;7,49;6,585106602371023;Pozitivno;Da
1626;12,8;-44,2;6,63;0,76;Negativno;Ne
1627;7,4;-44,3;6,88;5,11;Negativno;Ne
1628;6,3;-34,9;7,69;0,82;Negativno;Ne
1629;9,6;-63,9;6,7;2,58;Negativno;Ne
1630;5,2;-48,1;7,53;5,34;Negativno;Ne
1631;3,7;-56,6;7,69;5,46;Negativno;Ne
1632;8,1;-39,0;6,46;2,24;Negativno;Ne
1633;2,4;-48,8;6,46;2,94;Negativno;Ne
1634;2,3;-54,0;5,71;2,8;Negativno;Ne
1635;6,0;-49,3;6,78;2,49;Negativno;Ne
1636;13,3;-35,0;6,62;1,31;Negativno;Ne
1637;3,5;-62,7;7,02;3,15;Negativno;Ne
1638;0,2;-48,4;7,24;2,73;Pozitivno;Da
1639;3,9;-72,6;5,48;5,87;Negativno;Ne
1640;6,7;-61,4;5,63;5,49;Negativno;Ne
1641;8,8;-47,0;8,02;2,58;Negativno;Da
1642;14,9;-67,2;7,66;5,33;Negativno;Da
1643;0,2;-50,4;7,22;1,18;Negativno;Ne
1644;11,4;-43,1;6,44;1,04;Pozitivno;Ne
1645;5,1;-50,7;7,6;2,86;Negativno;Ne
1646;11,3;-74,0;6,74;0,42;Negativno;Ne
1647;11,1;-48,4;6,95;4,47;Pozitivno;Ne
1648;7,6;-60,2;6,76;0,26;Negativno;Ne
1649;8,9;-72,6;6,78;5,5;Negativno;Ne
1650;2,7;-51,8;6,63;4,85;Negativno;Ne
1651;10,4;-55,0;5,78;1,07;Negativno;Ne
1652;2,2;-56,1;5,98;4,03;Negativno;Ne
1653;11,5;-41,2;6,65;0,53;Negativno;Ne
1654;5,3;-75,3;7,0;5,86;Negativno;Ne
1655;8,2;-42,4;7,11;0,33;Negativno;Ne
1656;11,5;-54,6;6,69;4,84;Negativno;Ne
1657;10,1;-57,6;6,52;3,15;Negativno;Ne
1658;5,7;-44,5;6,02;4,01;Negativno;Da
1659;5,7;-43,1;7,54;4,95;Negativno;Ne
1660;0,8;-50,7;6,76;2,08;Negativno;Ne
1661;2,7;-27,4;7,41;4,26;Negativno;Ne
1662;13,3;-26,0;6,55;1,56;Negativno;Ne
1663;12,5;-62,9;6,91;3,31;Negativno;Ne
1664;4,4;-51,5;6,73;2,67;Negativno;Ne
1665;7,4;-53,7;6,65;1,9;Negativno;Da
1666;7,1;-45,3;7,48;5,3;Negativno;Ne
1667;13,6;-53,3;6,96;1,56;Negativno;Ne
1668;8,8;-35,7;6,96;0,68;Negativno;Ne
1669;9,6;-55,3;6,56;0,46;Negativno;Ne
1670;3,6;-30,0;6,59;3,0;Negativno;Da
1671;9,3;-66,3;7,18;5,21;Negativno;Ne
1672;0,5;-54,1;7,55;4,46;Negativno;Ne
1673;1,4;-80,3;7,0;2,36;Negativno;Ne
1674;8,5;-16,7;6,83;4,74;Negativno;Ne
1675;9,4;-56,1;6,61;2,5;Negativno;Ne
1676;7,9;-53,2;8,12;2,4;Negativno;Ne
1677;6,2;-28,0;6,8;5,81;Negativno;Ne
1678;0,2;-40,5;7,37;4,4;Negativno;Ne
1679;7,1;-54,7;7,6;1,26;Negativno;Ne
1680;8,6;-39,7;7,38;2,13;Negativno;Ne
1681;12,0;-59,5;7,02;2,53;Pozitivno;Ne
1682;12,9;-84,0;6,56;4,59;Negativno;Ne
1683;0,8;-17,0;7,01;6,9237747594893815;Pozitivno;Da
1684;5,1;-81,1;6,9;2,14;Negativno;Ne
1685;13,4;-41,0;6,23;0,49;Negativno;Ne
1686;0,7;-43,0;6,16;2,01;Negativno;Ne
1687;10,9;-47,8;7,36;2,52;Negativno;Ne
1688;9,3;-63,7;7,64;1,43;Negativno;Ne
1689;1,3;-38,3;6,31;0,22;Negativno;Ne
1690;0,5;-41,0;6,31;1,67;Negativno;Ne
1691;6,9;-57,0;6,87;0,48;Negativno;Ne
1692;6,0;-42,8;7,04;1,62;Negativno;Ne
1693;14,4;-6,9;6,98;9,013094309164632;Pozitivno;Da
1694;9,4;-18,2;6,82;0,71;Negativno;Ne
1695;12,1;-35,1;7,44;4,16;Pozitivno;Ne
1696;2,7;-68,6;6,95;2,97;Negativno;Ne
1697;9,9;-16,4;6,74;2,93;Negativno;Ne
1698;6,1;-49,3;7,05;1,02;Pozitivno;Ne
1699;8,9;-53,5;6,91;3,62;Negativno;Ne
1700;6,6;-51,2;7,19;1,87;Negativno;Ne
1701;10,1;-12,1;7,61;5,78;Negativno;Ne
1702;10,7;-83,6;7,37;2,2;Negativno;Ne
1703;5,2;-32,8;6,14;0,72;Negativno;Ne
1704;0,8;-46,2;7,74;5,51;Negativno;Ne
1705;13,7;-15,7;6,3;2,81;Negativno;Ne
1706;8,4;-74,0;7,19;1,36;Negativno;Ne
1707;8,9;-64,7;7,75;2,48;Pozitivno;Ne
1708;7,3;-51,2;6,6;1,58;Negativno;Ne
1709;4,9;-34,4;6,48;2,81;Negativno;Ne
1710;12,7;-22,7;5,75;2,02;Negativno;Ne
1711;5,2;-65,1;7,22;3,41;Negativno;Ne
1712;6,5;-73,6;6,38;3,69;Negativno;Ne
1713;7,1;-52,0;6,28;3,42;Negativno;Ne
1714;10,9;-15,7;7,53;6,985106602371022;Pozitivno;Da
1715;3,2;-48,4;6,96;1,91;Negativno;Ne
1716;8,1;-49,3;7,01;4,91;Negativno;Ne
1717;5,0;-68,5;7,48;4,0;Negativno;Ne
1718;5,7;-46,8;6,92;0,98;Negativno;Ne
1719;3,4;-18,5;7,48;3,92;Negativno;Ne
1720;0,6;-52,8;7,16;0,85;Negativno;Ne
1721;8,0;-18,0;5,95;8,272292325334508;Pozitivno;Da
1722;14,2;-51,4;6,69;3,62;Negativno;Ne
1723;9,9;-72,8;6,7;5,35;Negativno;Ne
1724;10,4;-67,0;6,62;0,7;Negativno;Ne
1725;11,3;-58,2;6,12;5,25;Negativno;Ne
1726;3,2;-33,8;7,22;1,05;Negativno;Ne
1727;11,1;-48,5;7,09;3,45;Negativno;Da
1728;5,4;-75,0;7,01;0,93;Negativno;Ne
1729;5,3;-69,4;6,85;5,88;Negativno;Ne
1730;5,5;-35,8;6,66;2,02;Negativno;Da
1731;7,2;-57,6;6,42;1,17;Negativno;Ne
1732;14,4;-38,6;6,94;4,69;Negativno;Ne
1733;10,1;-33,8;6,59;1,33;Negativno;Ne
1734;10,7;-50,6;7,17;3,47;Negativno;Ne
1735;10,6;-69,2;6,4;3,76;Negativno;Ne
1736;12,3;-56,1;7,39;3,95;Negativno;Ne
1737;2,2;-66,7;7,02;4,09;Negativno;Ne
1738;2,1;-69,8;7,45;3,21;Negativno;Ne
1739;1,5;-34,7;6,31;3,91;Negativno;Ne
1740;12,2;-64,9;6,68;0,6;Negativno;Ne
1741;8,5;-57,2;6,84;2,68;Negativno;Ne
1742;10,8;-46,2;6,98;2,13;Negativno;Ne
1743;9,7;-36,3;6,94;2,03;Negativno;Ne
1744;11,8;-39,1;6,89;5,13;Negativno;Ne
1745;9,7;-46,9;8,18;0,76;Negativno;Ne
1746;6,6;-47,8;6,31;3,97;Negativno;Ne
1747;8,5;-42,9;7,86;4,36;Pozitivno;Ne
1748;5,5;-40,9;7,19;5,34;Negativno;Ne
1749;11,3;-51,1;7,4;3,38;Negativno;Ne
1750;10,1;-19,0;7,18;6,6851066023710235;Pozitivno;Da
1751;8,0;-62,0;6,37;3,15;Negativno;Ne
1752;3,9;-39,1;6,08;3,62;Negativno;Ne
1753;9,6;-45,2;7,13;3,69;Negativno;Ne
1754;8,0;-61,0;7,38;0,31;Negativno;Ne
1755;3,1;-87,7;7,96;1,43;Negativno;Ne
1756;12,9;-49,6;7,33;2,45;Negativno;Ne
1757;10,2;-24,5;6,46;4,48;Negativno;Ne
1758;14,7;-43,9;6,96;1,61;Negativno;Ne
1759;2,0;-13,7;6,91;6,295106602371023;Pozitivno;Da
1760;9,6;-68,5;7,9;3,76;Negativno;Ne
1761;5,9;-5,2;7,24;0,94;Negativno;Ne
1762;2,5;-58,8;7,33;5,99;Pozitivno;Ne
1763;8,3;-86,2;7,19;4,09;Negativno;Ne
1764;8,1;-51,8;7,29;5,97;Pozitivno;Ne
1765;4,4;-29,0;6,85;2,27;Pozitivno;Ne
1766;2,9;-66,4;6,79;0,45;Negativno;Ne
1767;2,1;-41,8;7,53;5,34;Negativno;Ne
1768;5,0;-64,5;6,63;1,94;Negativno;Ne
1769;13,1;-33,4;7,18;0,58;Negativno;Ne
1770;7,8;-56,3;7,46;4,3;Negativno;Ne
1771;12,5;-28,1;7,32;1,17;Negativno;Ne
1772;2,9;-45,7;6,37;4,67;Negativno;Ne
1773;9,2;-65,3;7,09;4,69;Negativno;Ne
1774;0,3;-61,2;7,03;4,34;Negativno;Ne
1775;12,6;-64,0;7,59;1,35;Negativno;Ne
1776;1,9;-37,4;7,19;5,74;Negativno;Ne
1777;12,8;-63,4;6,2;0,33;Negativno;Ne
1778;8,3;-30,0;6,5;1,21;Negativno;Ne
1779;9,8;-28,3;6,98;1,11;Negativno;Ne
1780;0,3;-52,0;7,26;2,8;Pozitivno;Ne
1781;10,4;-41,7;7,09;5,2;Pozitivno;Ne
1782;13,2;-45,5;6,44;4,52;Negativno;Ne
1783;4,9;-73,8;6,82;4,81;Negativno;Ne
1784;1,1;-48,8;6,23;3,11;Negativno;Ne
1785;13,6;-43,2;6,97;3,66;Pozitivno;Ne
1786;1,0;-72,2;7,64;0,34;Pozitivno;Ne
1787;10,8;-48,0;6,75;3,13;Pozitivno;Ne
1788;1,4;-36,2;7,66;0,82;Negativno;Ne
1789;3,8;-59,0;7,79;0,44;Negativno;Da
1790;6,5;-53,6;6,7;1,15;Negativno;Ne
1791;0,6;-59,3;7,88;1,42;Negativno;Ne
1792;12,5;-64,2;7,93;1,39;Negativno;Da
1793;14,9;-38,0;5,75;2,96;Negativno;Ne
1794;6,8;-37,1;7,67;3,03;Negativno;Ne
1795;0,9;-40,3;7,78;5,38;Negativno;Ne
1796;13,7;-56,9;7,54;1,56;Negativno;Ne
1797;2,4;-48,5;7,25;4,58;Negativno;Ne
1798;0,6;-72,0;6,56;1,81;Negativno;Ne
1799;5,8;-39,6;7,16;0,71;Pozitivno;Ne
1800;5,9;-62,8;7,22;4,63;Negativno;Da
1801;13,8;-8,6;7,07;5,892292325334508;Pozitivno;Da
1802;6,3;-52,7;6,66;4,94;Negativno;Ne
1803;12,2;-71,5;6,63;5,39;Negativno;Da
1804;10,7;-54,6;8,11;3,7;Negativno;Ne
1805;11,5;-16,7;7,08;2,95;Negativno;Ne
1806;11,8;-59,9;6,73;5,69;Pozitivno;Da
1807;7,9;-55,8;6,72;5,44;Negativno;Ne
1808;12,5;-38,7;6,58;1,35;Negativno;Ne
1809;10,0;-45,8;6,81;2,19;Negativno;Ne
1810;13,5;-40,7;7,37;5,63;Negativno;Ne
1811;9,4;-41,0;6,38;2,55;Pozitivno;Ne
1812;14,3;-42,8;6,93;1,52;Negativno;Ne
1813;12,5;-52,2;7,92;0,85;Negativno;Ne
1814;2,7;-53,3;6,57;3,75;Negativno;Ne
1815;7,1;-18,5;6,86;5,145106602371023;Pozitivno;Da
1816;2,1;-26,7;6,89;3,0;Negativno;Ne
1817;9,7;-55,5;7,41;2,21;Negativno;Ne
1818;10,3;-52,1;7,49;0,18;Negativno;Ne
1819;14,8;-29,2;7,41;1,71;Negativno;Ne
1820;4,8;-58,0;6,46;0,25;Negativno;Ne
1821;0,3;-29,4;7,38;0,29;Negativno;Ne
1822;0,3;-14,7;7,62;7,615106602371023;Pozitivno;Da
1823;2,4;-57,0;6,81;0,43;Negativno;Ne
1824;14,2;-10,2;6,86;7,192292325334508;Pozitivno;Da
1825;1,0;-51,6;6,89;0,13;Negativno;Ne
1826;1,1;-30,2;6,39;0,73;Negativno;Ne
1827;13,2;-58,6;6,52;0,64;Negativno;Ne
1828;9,7;-36,9;6,38;2,19;Negativno;Ne
1829;13,7;-38,7;6,98;2,26;Negativno;Ne
1830;13,1;-53,3;6,84;1,6;Negativno;Ne
1831;11,2;-77,2;6,23;1,95;Negativno;Ne
1832;10,3;-49,3;7,65;4,25;Negativno;Ne
1833;3,2;-40,4;6,96;3,42;Negativno;Ne
1834;11,5;-58,3;7,6;1,27;Negativno;Ne
1835;1,4;-76,0;7,5;1,48;Negativno;Ne
1836;12,0;-36,7;7,11;4,12;Negativno;Ne
1837;13,8;-33,3;6,62;3,29;Negativno;Ne
1838;6,7;-44,6;6,83;0,6;Negativno;Ne
1839;2,3;-28,1;7,12;0,3;Negativno;Ne
1840;8,4;-40,1;7,24;4,87;Negativno;Ne
1841;7,2;-21,5;6,57;1,91;Negativno;Ne
1842;14,9;-43,2;7,86;0,37;Negativno;Ne
1843;3,2;-40,0;6,43;2,79;Negativno;Da
1844;9,0;-49,1;6,4;0,98;Negativno;Ne
1845;9,1;-30,3;7,85;5,6;Negativno;Ne
1846;10,6;-39,2;7,3;4,02;Negativno;Ne
1847;12,0;-6,3;7,01;9,512292325334508;Pozitivno;Da
1848;5,5;-41,8;6,66;0,32;Negativno;Ne
1849;11,3;-51,3;7,24;2,02;Pozitivno;Ne
1850;4,6;-19,3;6,49;2,31;Negativno;Ne
1851;9,6;-70,6;6,63;4,65;Negativno;Ne
1852;13,3;-66,6;7,21;0,56;Negativno;Ne
1853;2,2;-73,5;7,26;5,84;Negativno;Ne
1854;5,9;150,0;-2,0;1,75;Pozitivno;Ne
1855;14,5;-18,5;7,3;3,89;Negativno;Ne
1856;7,6;-40,1;5,9;4,84;Negativno;Ne
1857;9,0;-59,7;7,28;2,62;Negativno;Ne
1858;14,4;-65,4;6,69;5,55;Negativno;Ne
1859;14,3;-59,5;7,5;0,39;Negativno;Ne
1860;8,0;-50,7;7,43;1,8;Negativno;Ne
1861;5,0;-21,0;7,06;0,47;Negativno;Ne
1862;11,4;-48,7;7,2;1,01;Negativno;Ne
1863;14,1;-25,1;6,31;2,91;Negativno;Ne
1864;11,7;-43,6;7,02;3,76;Negativno;Ne
1865;5,5;-38,4;7,29;0,64;Pozitivno;Ne
1866;9,3;-67,4;6,99;4,81;Negativno;Ne
1867;2,2;-42,0;7,03;1,01;Negativno;Ne
1868;14,8;-12,8;7,37;2,63;Negativno;Ne
1869;2,8;-56,2;6,66;3,28;Negativno;Ne
1870;9,9;-53,0;7,54;0,36;Negativno;Ne
1871;5,4;-38,9;7,37;0,31;Negativno;Ne
1872;10,2;-41,3;6,14;3,46;Negativno;Ne
1873;10,1;-33,0;7,37;0,39;Negativno;Ne
1874;3,0;-62,5;7,35;1,45;Negativno;Ne
1875;10,1;-39,1;6,43;4,59;Negativno;Ne
1876;1,2;-57,8;7,32;1,01;Negativno;Ne
1877;12,3;-26,2;6,1;5,54;Negativno;Ne
1878;7,0;-45,6;7,53;3,51;Pozitivno;Ne
1879;2,9;-42,8;7,31;2,16;Negativno;Ne
1880;3,2;-48,4;7,24;4,55;Negativno;Da
1881;8,8;-22,8;7,69;5,46;Negativno;Ne
1882;6,0;-36,4;6,31;0,33;Negativno;Ne
1883;9,3;-57,5;5,94;5,55;Negativno;Ne
1884;1,3;-62,3;6,7;2,05;Negativno;Ne
1885;7,6;-40,2;8,08;0,7;Negativno;Ne
1886;12,5;-31,0;6,26;5,87;Negativno;Ne
1887;10,1;-54,2;7,09;0,12;Negativno;Ne
1888;1,4;-43,6;7,03;5,44;Negativno;Ne
1889;3,5;-40,0;7,08;0,27;Negativno;Ne
1890;1,3;-56,5;7,2;2,19;Negativno;Ne
1891;2,1;-25,0;7,52;2,7;Negativno;Ne
1892;13,0;-73,0;7,35;4,39;Negativno;Ne
1893;8,4;-61,0;6,21;1,62;Negativno;Ne
1894;3,7;-35,8;7,69;5,54;Pozitivno;Ne
1895;6,6;-82,2;7,09;2,71;Negativno;Ne
1896;8,8;-40,5;6,78;2,1;Negativno;Ne
1897;11,3;-63,9;7,41;5,29;Negativno;Ne
1898;5,6;-67,5;6,87;1,16;Negativno;Ne
1899;6,8;-69,4;7,35;2,65;Negativno;Ne
1900;8,2;-94,1;7,63;4,61;Negativno;Ne
1901;1,1;-46,7;6,55;4,3;Negativno;Da
1902;3,3;-52,5;6,7;3,75;Negativno;Ne
1903;1,3;-33,7;6,41;1,84;Negativno;Ne
1904;11,7;-47,2;7,36;2,74;Negativno;Ne
1905;11,4;-49,5;7,19;4,99;Negativno;Ne
1906;6,1;-57,0;6,57;4,34;Negativno;Ne
1907;11,1;-10,3;7,85;5,96;Negativno;Ne
1908;6,2;-17,4;6,94;7,785106602371023;Pozitivno;Da
1909;10,3;-58,4;7,25;5,38;Negativno;Ne
1910;14,1;-51,0;6,99;4,28;Negativno;Ne
1911;14,0;-36,8;6,79;4,24;Negativno;Ne
1912;1,1;-44,4;7,43;3,21;Negativno;Da
1913;12,1;-56,8;6,04;0,76;Negativno;Ne
1914;3,1;-55,4;6,79;0,12;Negativno;Ne
1915;11,6;-77,7;7,74;3,43;Negativno;Ne
1916;7,8;-74,5;7,12;3,79;Negativno;Ne
1917;9,3;-44,7;7,93;1,65;Negativno;Ne
1918;12,9;-55,6;7,21;3,53;Negativno;Ne
1919;12,4;-49,9;7,62;1,0;Negativno;Ne
1920;11,7;-65,7;7,77;3,37;Pozitivno;Ne
1921;5,9;-51,4;7,1;5,67;Negativno;Ne
1922;3,5;-42,3;6,93;0,7;Negativno;Ne
1923;9,6;-59,4;6,32;4,4;Pozitivno;Ne
1924;6,0;-58,1;5,73;5,91;Negativno;Ne
1925;3,7;-47,1;7,16;3,68;Negativno;Ne
1926;10,7;-34,1;7,34;1,77;Negativno;Ne
1927;0,4;-61,9;6,27;5,21;Negativno;Ne
1928;7,6;-65,5;6,75;1,38;Negativno;Ne
1929;6,9;-46,9;6,71;0,78;Negativno;Ne
1930;10,5;-37,8;6,2;5,74;Negativno;Ne
1931;12,3;-52,4;6,96;2,87;Negativno;Ne
